question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
5984,Câu 18: They got success since they took my advice.,"A. If they did not take my advice, they would not get success.","B. They took my advice, and failed.","C. But for my advice, they would not have got success.",D. My advice stopped them from getting success.,,
5985,Câu 19: He last had his eyes tested ten months ago.,A. He had not tested his eyes for ten months then.,B. He hasn't had his eyes tested for ten months.,C. He had tested his eyes ten months ago.,D. He didn't have any test on his eyes in ten months,,
5986,"Câu 20: ""I'll call you as soon as I arrive at the airport,"" he said to me.",A. He reminded me to call him as soon as he arrived at the airport.,B. He promised to call me as soon as he arrived at the airport.,C. He objected to calling me as soon as he arrived at the airport.,D. He denied calling me as soon as he arrived at the airport.,,
5987,Câu 21: We paid for the meal. We wanted to say sorry for what we had done.,A. We paid for the meal in order to say sorry for what we had done.,"B. In order to pay for the meal, we wanted to say sorry for what we had done.",C. The meal we paid for is what we want to say sorry for what we had done.,D. We paid for the meal although we wanted to say sorry for what we had done.,,
5988,Câu 22: He works in the same office with two women. They are very beautiful and tactful.,A. The two women's beauty and tact explain why he wants to work at their office.,B. He works in the same office with two women who are very beautiful and tactful.,C. The offices where he and the two very beautiful and tactful women work are the same.,D. Working in the same office with the two beautiful women makes him very tactful,,
5989,"Câu 23: Had he come earlier, he __________her.",A. wouldn't have met,B. will have met,C. would have met,D. would meet,,
5990,Câu 24: Peter is much ______ his brother.,A. more young and intelligent than,B. the more intelligent and younger than,C. younger and more intelligent than,D. more intelligent and younger than,,
5991,Câu 25: I'd rather ______ ______ than anything else.,A. going/ to shop,B. going/ shopping,C. to go/ shopping,D. go/ shopping,,
5942,"Câu 1: Some modern couples organize their marriage and work out the tasks and duties, which may gradually turn their marriage into a business or ________relationship.",A. contract,B. contractually,C. contractual,D. contracting,,
5943,Câu 2: You look so tired! You _______out too late last night.,A. must have been,B. had been,C. had to be,D. should have been,,
5944,"Câu 3: The song _______by our listeners as their favorite of the week is ""Goodbye Baby"" by Tunesmiths.",A. was chosen,B. is chosen,C. chosen,D. choosing,,
5945,"Câu 4: E-mail allows people _______ in touch, regardless of distance.",A. staying,B. to stay,C. stay,D. to staying,,
5946,Câu 5: I'm really sleepy today. I wish I _______ Bob to the airport last night.,A. hadn't had to take,B. didn't have to take,C. didn't take,D. weren't taking,,
5947,Câu 6: Finding a job in this time of economic crisis is becoming ________.,A. more than difficult,B. most and most difficult,C. more and more difficult,D. more difficult than,,
5948,Câu 7: ________as the most important crop in Hawaii is sugar cane.,A. It is ranked,B. That ranks,C. It ranks,D. What ranks,,
5949,Câu 8: Nobody took any _______of the warning and they went swimming in the contaminated water.,A. regard,B. recognition,C. notice,D. attention,,
5950,Câu 9: The proposal seemed like a good idea. The manager refused it.,A. The manager didn't like to proposal because it didn't seem a good idea.,"B. Since the proposal seemed like a good idea, the manager refused it.",C. The manager refused the proposal although it seemed like a good idea.,"D. The proposal didn't seem like a good idea, so the manager didn't accept it.",,
5951,Câu 10: He ___________ to the cinema yesterday evening.,A. has gone,B. goes,C. went,D. had gone,,
5952,Câu 11: Claire wanted to know what time ___________.,A. the banks closed,B. the banks would close,C. did the banks close,D. do the banks close,,
5953,"Câu 12: You stayed at home last night, ___________?",A. didn’t you,B. had you,C. did you,D. would you,,
5954,Câu 13: Sometimes she does not agree ___________ her husband about child reading but they soon find the solutions.,A. with,B. for,C. on,D. of,,
5955,"Câu 14: In my free-time, I often help mom with ___________ the house.",A. clean,B. to clean,C. cleans,D. cleaning,,
5956,Câu 15: I have lived here ___________ 5 years.,A. on,B. for,C. since,D. from,,
5957,Câu 16: This is ___________ most beautiful song I’ve ever listened to.,A. no article,B. an,C. a,D. the,,
5958,Câu 17: Jim ___________ a book at the moment.,A. is reading,B. had read,C. reads,D. has read,,
5959,"Câu 18: I asked him ___________, but he said nothing.",A. what’s the matter was,B. what was the matter,C. what the matter was,D. the matter was what,,
5960,Câu 19: He advised them ___________ in class.,A. don’t talk,B. to not talk,C. not to talk,D. to talk not,,
5961,Câu 20: My sister is very fond ___________ eating chocolate candy.,A. about,B. of,C. at,D. with,,
5962,Câu 21: It isn’t just that the level of education of this school is high. It’s that it’s also been consistent for years.,"A. It isn’t fair to deny that this school is successful, as it has had the same high standards for many years now.","B. The standard of education is not high in this school, but at least all the students are at the same.","C. The level of education in this school, which is usually quite high, shows only slight variations from year to year.","D. Not only are the standards of education good in this school, but it has maintained those standards over the years.",,
5963,Câu 22: No one but the experts was able to realize that the painting was an imitation. It greatly resembled the original.,A. It was obvious that only a person with great talent could fake a painting so successfully.,"B. It was almost impossible for amateurs to realize that the painting was not authentic, though the experts could judge it quite easily.",C. The painting looked so much like the authentic one that only the experts could tell it wasn’t genuine.,"D. It was hard for ordinary people to judge between the fake painting and the real one, but not for the experts.",,
5964,Câu 23: Your coffee is not as good as mine.,A. Mine is better than yours.,B. My coffee is more good than yours.,C. My coffee is better than your.,D. My coffee is better than yours.,,
5965,"Câu 24: “You’re always making terrible mistakes”, said the teacher.",A. The teacher realized that his students always made terrible mistakes.,B. The teacher complained about his students making terrible mistakes.,C. The teacher asked his students why they always made terrible mistakes.,D. The teacher made his students not always make terrible mistakes.,,
5966,"Câu 25: Difficult though the exam was, he still passed it with flying colours.","A. Because the exam was difficult, he passed it with flying colours.","B. Although the exam was difficult, but he still passed it with flying colours.","C. No matter how difficult the exam was, he still passed it with flying colours.","D. The exam was not too difficult, so he could pass it with flying colours.",,
5917,Câu 1: We should participate in the movement _________to conserve the natural environment.,A. which organized,B. organizing,C. to organize,D. organized,,
5918,Câu 2: An endangered species is the one _________ population is so small that it is in danger of becoming extinct.,A. which,B. what,C. whose,D. who,,
5919,Câu 3: I don’t understand why the students didn’t keep silent while the speech _________.,A. was being made,B. was made,C. has been made,D. has been made,,
5920,Câu 4: Ms. Brown asked me _________ in my class.,A. how many students there were,B. were there how many students,C. how many students were there,D. there were how many students,,
5921,"Câu 5: After David _________ his homework, he went straight to bed.",A. had finished,B. has finished,C. was finished,D. finished,,
5922,"Câu 6: _________, we would have been forced to sack him.",A. Were he not to resign,B. If he resigned,C. Had he not resigned,D. If he had resigned,,
5923,Câu 7: I’d rather _________ to the party with my parents because there was nothing interesting there.,A. hadn’t been invited,B. not have been invited,C. haven’t been invited,D. not be invited,,
5924,Câu 8: You have just passed your exam. This makes your parents happy.,A. You have just passed your exam makes your parents happy.,B. That you have passed your exam makes your parents happy.,C. You have just passed your exam which it makes your parents happy.,D. Having just passed your exam making your parents happy.,,
5925,Câu 9: She raised her hand high. She wanted to attract her teacher’s attention.,"A. Because her teacher attracted her, she raised her hand high.",B. She had such a high raising of hand that she attracted her teacher’s attention.,"C. Though she raised her hand high, she could not attract her teacher’s attention.","D. To attract her teacher’s attention, she raised her hand high.",,
5926,Câu 10: Some snakes have hollow teeth they are called fans that they use to poison their victims.,A. Some,B. they are called,C. use,D. their,,
5927,Câu 11: What the woman was saying were so important that I asked everyone to stop talking and listen.,A. What,B. was saying,C. were,D. to stop taking,,
5928,Câu 12: George is not enough intelligent to pass this economics class without help.,A. enough intelligent,B. to pass,C. economics,D. help,,
5929,Câu 13: The proposal seemed like a good idea. The manager refused it.,A. The manager didn't like to proposal because it didn't seem a good idea.,"B. Since the proposal seemed like a good idea, the manager refused it.",C. The manager refused the proposal although it seemed like a good idea.,"D. The proposal didn't seem like a good idea, so the manager didn't accept it.",,
5930,Câu 14: Sports clear my mind. They also help me maintain a healthy lifestyle.,"A. Not only do sports clear my mind, but they also help me maintain a healthy lifestyle.",B. Neither do sports clear my mind nor help me maintain a healthy lifestyle.,C. Sports clear my mind so that I can maintain a healthy lifestyle.,D. All that sports can do is to clear my mind instead of maintaining a healthy lifestyle.,,
5931,"Câu 15: Mark the letter A, B, C, or D on your answer sheet to indicate the word that differs from the rest in the position of the primary stress in each of the following questions.",A. argument,B. admission,C. domestic,D. acquaintance,,
5932,"Câu 16: Mark the letter A, B, C, or D on your answer sheet to indicate the word that differs from the rest in the position of the primary stress in each of the following questions.",A. precede,B. confide,C. modern,D. remind,,
5933,"Câu 17: Mark the letter A, B, C, or D on your answer sheet to indicate the word whose underlined part differs from the other three in pronunciation in each of the following questions.",A. blood,B. food,C. mood,D. boot,,
5934,"Câu 18: Sleeping, resting, and to drink fruit juice are the best ways to cure for a cold.",A. Sleeping,B. to drink,C. juice,D. best ways,,
5935,Câu 19: The novel was such interesting that I read it from the beginning to the end in 4 hours.,A. such,B. read,C. the beginning,D. in,,
5936,Câu 20: The result of the studies have had a strong impact on future developments.,A. of,B. have had,C. strong,D. on,,
5937,Câu 21: The news surprised everyone in the family.&nbsp;,A. Everyone in the family found the news surprising.,B. The news in the family made everyone surprisingly.,C. The news made everyone surprised in the family.,D. Everyone was surprised by the news in the family.,,
5938,Câu 22: People say that Cameron was the best director of his time.,A. Cameron is said to be best director of his time.,B. Cameron was said to have been the best director of his time.,C. It was said that Cameron was the best director of his time.,D. Cameron is said to have been the best director of his time.,,
5939,"Câu 23: ""Be sorry for sending the wrong information, Kate"" said Rita.","A. Kate sent the wrong information, and she was sorry.",B. Rita apologized to Kate for sending her the wrong information,C. Rita was sorry about Kate's sending the wrong information.,D. Rita was sorry for not sending Kate the information.,,
5940,"Câu 24: If you ________a wallet in the street, what would you do with it?",A. found,B. have found,C. find,D. had found,,
5941,"Câu 25: While Peter ________the rose bush in the back yard, the phone rang.",A. were watering,B. has watered,C. watered,D. was watering,,
5892,Câu 1: They _________ enthusiastically when their teacher ___________in.,A. will discuss/ will come,B. will have discussed/ comes,C. were discussing/ came,D. discuss/ comes,,
5893,"Câu 2: The earthquake, and tsunami that followed, has killed over 1300 people, the majority of ________were in the city of Palu in Central Sulawesi, Indonesia.",A. which,B. them,C. whom,D. that,,
5894,Câu 3: There is no excuse for your late submission! You _________ the report by last Monday.,A. needn’t have finished,B. mightn’t have finished,C. should have finished,D. must have finished,,
5895,"Câu 4: I don’t think Jill would be a good teacher. She’s got little patience, __________?",A. hasn’t she,B. does she,C. doesn’t she,D. has she,,
5896,Câu 5: There are billions of stars in_________ space.,A. a,B. an,C. the,D. x,,
