question_id,question,option_A,option_B,option_C,option_D,correct_option,correct_text
5961,Câu 20: My sister is very fond ___________ eating chocolate candy.,A. about,B. of,C. at,D. with,B,of
5962,Câu 21: It isn’t just that the level of education of this school is high. It’s that it’s also been consistent for years.,"A. It isn’t fair to deny that this school is successful, as it has had the same high standards for many years now.","B. The standard of education is not high in this school, but at least all the students are at the same.","C. The level of education in this school, which is usually quite high, shows only slight variations from year to year.","D. Not only are the standards of education good in this school, but it has maintained those standards over the years.",D,"Not only are the standards of education good in this school, but it has maintained those standards over the years."
5963,Câu 22: No one but the experts was able to realize that the painting was an imitation. It greatly resembled the original.,A. It was obvious that only a person with great talent could fake a painting so successfully.,"B. It was almost impossible for amateurs to realize that the painting was not authentic, though the experts could judge it quite easily.",C. The painting looked so much like the authentic one that only the experts could tell it wasn’t genuine.,"D. It was hard for ordinary people to judge between the fake painting and the real one, but not for the experts.",C,The painting looked so much like the authentic one that only the experts could tell it wasn’t genuine.
5964,Câu 23: Your coffee is not as good as mine.,A. Mine is better than yours.,B. My coffee is more good than yours.,C. My coffee is better than your.,D. My coffee is better than yours.,D,My coffee is better than yours.
5965,"Câu 24: “You’re always making terrible mistakes”, said the teacher.",A. The teacher realized that his students always made terrible mistakes.,B. The teacher complained about his students making terrible mistakes.,C. The teacher asked his students why they always made terrible mistakes.,D. The teacher made his students not always make terrible mistakes.,B,The teacher complained about his students making terrible mistakes.
5966,"Câu 25: Difficult though the exam was, he still passed it with flying colours.","A. Because the exam was difficult, he passed it with flying colours.","B. Although the exam was difficult, but he still passed it with flying colours.","C. No matter how difficult the exam was, he still passed it with flying colours.","D. The exam was not too difficult, so he could pass it with flying colours.",C,"No matter how difficult the exam was, he still passed it with flying colours."
5917,Câu 1: We should participate in the movement _________to conserve the natural environment.,A. which organized,B. organizing,C. to organize,D. organized,D,organized
5918,Câu 2: An endangered species is the one _________ population is so small that it is in danger of becoming extinct.,A. which,B. what,C. whose,D. who,C,whose
5919,Câu 3: I don’t understand why the students didn’t keep silent while the speech _________.,A. was being made,B. was made,C. has been made,D. has been made,A,was being made
5920,Câu 4: Ms. Brown asked me _________ in my class.,A. how many students there were,B. were there how many students,C. how many students were there,D. there were how many students,A,how many students there were
5921,"Câu 5: After David _________ his homework, he went straight to bed.",A. had finished,B. has finished,C. was finished,D. finished,A,had finished
5922,"Câu 6: _________, we would have been forced to sack him.",A. Were he not to resign,B. If he resigned,C. Had he not resigned,D. If he had resigned,C,Had he not resigned
5923,Câu 7: I’d rather _________ to the party with my parents because there was nothing interesting there.,A. hadn’t been invited,B. not have been invited,C. haven’t been invited,D. not be invited,B,not have been invited
5924,Câu 8: You have just passed your exam. This makes your parents happy.,A. You have just passed your exam makes your parents happy.,B. That you have passed your exam makes your parents happy.,C. You have just passed your exam which it makes your parents happy.,D. Having just passed your exam making your parents happy.,B,That you have passed your exam makes your parents happy.
5925,Câu 9: She raised her hand high. She wanted to attract her teacher’s attention.,"A. Because her teacher attracted her, she raised her hand high.",B. She had such a high raising of hand that she attracted her teacher’s attention.,"C. Though she raised her hand high, she could not attract her teacher’s attention.","D. To attract her teacher’s attention, she raised her hand high.",D,"To attract her teacher’s attention, she raised her hand high."
5926,Câu 10: Some snakes have hollow teeth they are called fans that they use to poison their victims.,A. Some,B. they are called,C. use,D. their,B,they are called
5927,Câu 11: What the woman was saying were so important that I asked everyone to stop talking and listen.,A. What,B. was saying,C. were,D. to stop taking,C,were
5928,Câu 12: George is not enough intelligent to pass this economics class without help.,A. enough intelligent,B. to pass,C. economics,D. help,A,enough intelligent
5929,Câu 13: The proposal seemed like a good idea. The manager refused it.,A. The manager didn't like to proposal because it didn't seem a good idea.,"B. Since the proposal seemed like a good idea, the manager refused it.",C. The manager refused the proposal although it seemed like a good idea.,"D. The proposal didn't seem like a good idea, so the manager didn't accept it.",C,The manager refused the proposal although it seemed like a good idea.
5930,Câu 14: Sports clear my mind. They also help me maintain a healthy lifestyle.,"A. Not only do sports clear my mind, but they also help me maintain a healthy lifestyle.",B. Neither do sports clear my mind nor help me maintain a healthy lifestyle.,C. Sports clear my mind so that I can maintain a healthy lifestyle.,D. All that sports can do is to clear my mind instead of maintaining a healthy lifestyle.,A,"Not only do sports clear my mind, but they also help me maintain a healthy lifestyle."
5931,"Câu 15: Mark the letter A, B, C, or D on your answer sheet to indicate the word that differs from the rest in the position of the primary stress in each of the following questions.",A. argument,B. admission,C. domestic,D. acquaintance,A,argument
5932,"Câu 16: Mark the letter A, B, C, or D on your answer sheet to indicate the word that differs from the rest in the position of the primary stress in each of the following questions.",A. precede,B. confide,C. modern,D. remind,C,modern
5933,"Câu 17: Mark the letter A, B, C, or D on your answer sheet to indicate the word whose underlined part differs from the other three in pronunciation in each of the following questions.",A. blood,B. food,C. mood,D. boot,A,blood
5934,"Câu 18: Sleeping, resting, and to drink fruit juice are the best ways to cure for a cold.",A. Sleeping,B. to drink,C. juice,D. best ways,B,to drink
5935,Câu 19: The novel was such interesting that I read it from the beginning to the end in 4 hours.,A. such,B. read,C. the beginning,D. in,A,such
5936,Câu 20: The result of the studies have had a strong impact on future developments.,A. of,B. have had,C. strong,D. on,B,have had
5937,Câu 21: The news surprised everyone in the family.&nbsp;,A. Everyone in the family found the news surprising.,B. The news in the family made everyone surprisingly.,C. The news made everyone surprised in the family.,D. Everyone was surprised by the news in the family.,A,Everyone in the family found the news surprising.
5938,Câu 22: People say that Cameron was the best director of his time.,A. Cameron is said to be best director of his time.,B. Cameron was said to have been the best director of his time.,C. It was said that Cameron was the best director of his time.,D. Cameron is said to have been the best director of his time.,,Cameron is said to have been the best director of his time.
5939,"Câu 23: ""Be sorry for sending the wrong information, Kate"" said Rita.","A. Kate sent the wrong information, and she was sorry.",B. Rita apologized to Kate for sending her the wrong information,C. Rita was sorry about Kate's sending the wrong information.,D. Rita was sorry for not sending Kate the information.,B,Rita apologized to Kate for sending her the wrong information
5940,"Câu 24: If you ________a wallet in the street, what would you do with it?",A. found,B. have found,C. find,D. had found,A,found
5941,"Câu 25: While Peter ________the rose bush in the back yard, the phone rang.",A. were watering,B. has watered,C. watered,D. was watering,D,was watering
5892,Câu 1: They _________ enthusiastically when their teacher ___________in.,A. will discuss/ will come,B. will have discussed/ comes,C. were discussing/ came,D. discuss/ comes,C,were discussing/ came
5893,"Câu 2: The earthquake, and tsunami that followed, has killed over 1300 people, the majority of ________were in the city of Palu in Central Sulawesi, Indonesia.",A. which,B. them,C. whom,D. that,C,whom
5894,Câu 3: There is no excuse for your late submission! You _________ the report by last Monday.,A. needn’t have finished,B. mightn’t have finished,C. should have finished,D. must have finished,C,should have finished
5895,"Câu 4: I don’t think Jill would be a good teacher. She’s got little patience, __________?",A. hasn’t she,B. does she,C. doesn’t she,D. has she,D,has she
5896,Câu 5: There are billions of stars in_________ space.,A. a,B. an,C. the,D. x,D,x
5897,"Câu 6: _________ ten minutes earlier, you would have got a better seat.",A. If you arrived,B. Had you arrived,C. Were you arrived,D. If you hadn’t arrived,B,Had you arrived
5898,Câu 7: The boys proposed that their group leader__________ a camping trip.,A. organize,B. organized,C. organizes,D. organizing,A,organize
5899,"Câu 8: In some parts of the country, prices are__________ than in others.",A. the highest,B. higher and higher,C. highest,D. more and more high,B,higher and higher
5900,Câu 9: I deeply regret __________ to her so severely last night. She was badly hurt.,A. to speak,B. to be speaking,C. being spoken,D. having spoken,D,having spoken
5901,Câu 10: No sooner ________ than he begins to be washed.,A. a human being born,B. a human being had been born,C. was a human being born,D. is a human being born,D,is a human being born
5902,Câu 11: Ensoleill and Sunny are talking about Ted’s accident last week.Ensoleill: “A motor bike knocked Ted down”.Sunny: “______________”,A. How terrific!,B. Poor Ted!,C. What it is now?,D. What a motor bike!,B,Poor Ted!
5903,"Câu 12: Having found guilty of racketeering, the mobster was sentenced to a number of years in prison.",A. Having found,B. of,C. was sentenced,D. a number,A,Having found
5904,Câu 13: Most people consider it women's responsible to take care of children and do housework.,A. Most,B. v,C. responsible,D. do,C,responsible
5905,Câu 14: They have made a lot of progress until the country became independent.,A. until,B. a lot of,C. independent,D. became,A,until
5906,"Câu 15: Mary was very disappointed. However, she tried to keep calm.&nbsp;",A. Mary was too disappointed to keep calm.,B. Mary lost her temper because of her disappointment.,"C. Disappointed as she was, Mary tried to keep calm.","D. Feeling disappointed, Mary tried to keep calm, but she failed.",C,"Disappointed as she was, Mary tried to keep calm."
5907,Câu 16: She gave a great performance at the festival. We now know she has artistic talent.,"A. But for her great performance at the festival, we wouldn't know about her artistic talent now.","B. Amazing as her artistic talent is, we don't know about her great performance at the festival.","C. Although she gave a great performance at the festival, we know she has artistic talent.",D. Hardly had we know about her artistic talent when she gave a great performance at the festival.,A,"But for her great performance at the festival, we wouldn't know about her artistic talent now."
